번호,지역,기관명,지구
5882,강소(경북구미),제이와이랩,R&D·인력양성지구
5883,강소(경북구미),제이와이솔루션주식회사,R&D·인력양성지구
5884,강소(경북구미),주식회사 금오건축풍공학연구소,R&D·인력양성지구
5885,강소(경북구미),주식회사 대디푸드,R&D·인력양성지구
5886,강소(경북구미),주식회사 대아산업,R&D·인력양성지구
5887,강소(경북구미),주식회사 더블유아이티,R&D·인력양성지구
5888,강소(경북구미),주식회사 디버스,R&D·인력양성지구
5889,강소(경북구미),주식회사 라씨,R&D·인력양성지구
5890,강소(경북구미),주식회사 레드후드소프트웨어,R&D·인력양성지구
5891,강소(경북구미),주식회사 로터스이앤티,R&D·인력양성지구
5892,강소(경북구미),주식회사 반비,R&D·인력양성지구
5893,강소(경북구미),주식회사 사업노트,R&D·인력양성지구
5894,강소(경북구미),주식회사 스터닝박스,R&D·인력양성지구
5895,강소(경북구미),주식회사 안전백화점,R&D·인력양성지구
5896,강소(경북구미),주식회사 에스앤이솔루션스,R&D·인력양성지구
5897,강소(경북구미),주식회사 에이아이리스,R&D·인력양성지구
5898,강소(경북구미),주식회사 엔에스랩,R&D·인력양성지구
5899,강소(경북구미),주식회사 엘에스씨,R&D·인력양성지구
5900,강소(경북구미),주식회사 엠이티,R&D·인력양성지구
5901,강소(경북구미),주식회사 와이제이랩,R&D·인력양성지구
5902,강소(경북구미),주식회사 워프,R&D·인력양성지구
5903,강소(경북구미),주식회사 원로보틱스,R&D·인력양성지구
5904,강소(경북구미),주식회사 이롬,R&D·인력양성지구
5905,강소(경북구미),주식회사 지디텍,R&D·인력양성지구
5906,강소(경북구미),주식회사 지안,R&D·인력양성지구
5907,강소(경북구미),주식회사 지에이치에스,R&D·인력양성지구
5908,강소(경북구미),주식회사 케이엠시스템,R&D·인력양성지구
5909,강소(경북구미),주식회사 코드체인지,R&D·인력양성지구
5910,강소(경북구미),주식회사 코리아레카,R&D·인력양성지구
5911,강소(경북구미),주식회사선진엔지니어링,R&D·인력양성지구
5912,강소(경북구미),지구의 온도,R&D·인력양성지구
5913,강소(경북구미),지야,R&D·인력양성지구
5914,강소(경북구미),케디프랩(주),R&D·인력양성지구
5915,강소(경북구미),케이엠에스티,R&D·인력양성지구
5916,강소(경북구미),코드파빈,R&D·인력양성지구
5917,강소(경북구미),클린사이언스,R&D·인력양성지구
5918,강소(경북구미),태한엠테크(주),R&D·인력양성지구
5919,강소(경북구미),테크로보틱스 에어리어,R&D·인력양성지구
5920,강소(경북구미),픽클래스,R&D·인력양성지구
5921,강소(경북구미),휴마노케어,R&D·인력양성지구
5922,강소(경북구미),힐링메이커,R&D·인력양성지구
5923,강소(경북구미),힐링메이커,R&D·인력양성지구
5924,강소(경북구미),(주) 제이앤씨테크,창업실증지구
5925,강소(경북구미),(주)동평기술,창업실증지구
5926,강소(경북구미),(주)씨엘코어,창업실증지구
5927,강소(경북구미),(주)엘코시스,창업실증지구
5928,강소(경북구미),(주)이랑텍,창업실증지구
5929,강소(경북구미),(주)템텍,창업실증지구
5930,강소(경북구미),(주)휴먼아이티,창업실증지구
5931,강소(경북구미),가온그룹(주),창업실증지구
5932,강소(경북구미),극동에너지주식회사,창업실증지구
5933,강소(경북구미),더파츠컴퍼니,창업실증지구
5934,강소(경북구미),메타하트,창업실증지구
5935,강소(경북구미),성운(星雲),창업실증지구
5936,강소(경북구미),스파코주식회사,창업실증지구
5937,강소(경북구미),씨투전자,창업실증지구
5938,강소(경북구미),아이앤티,창업실증지구
5939,강소(경북구미),아이에스티,창업실증지구
5940,강소(경북구미),아이파이브,창업실증지구
5941,강소(경북구미),안전착륙,창업실증지구
5942,강소(경북구미),앤티(ANTI),창업실증지구
5943,강소(경북구미),엠에스정보,창업실증지구
5944,강소(경북구미),주식회사 네오유비,창업실증지구
5945,강소(경북구미),주식회사 네콘,창업실증지구
5946,강소(경북구미),주식회사 대명에이아이,창업실증지구
5947,강소(경북구미),주식회사 대영오앤이,창업실증지구
5948,강소(경북구미),주식회사 카이디어,창업실증지구
5949,강소(경북구미),주식회사 케이랩스,창업실증지구
5950,강소(경북구미),주식회사 큐에스,창업실증지구
5951,강소(경북구미),주식회사 클래스업,창업실증지구
5952,강소(경북구미),진광,창업실증지구
5953,강소(경북구미),피지오건강기술,창업실증지구
5954,강소(경북구미),한국디자인진흥원,창업실증지구
5955,강소(경북구미),휴마스콧주식회사,창업실증지구
5956,강소(경북포항),(주)아이언박스,R&D/창업지구
5957,강소(경북포항),(주)지엔씨솔루션,R&D/창업지구
5958,강소(경북포항),(주)네이트로닉스,사업화지구
5959,강소(경북포항),(주)덱스테크놀로지,사업화지구
5960,강소(경북포항),(주)미광엔텍,사업화지구
5961,강소(경북포항),(주)부강특수산업,사업화지구
5962,강소(경북포항),(주)빅텍스,사업화지구
5963,강소(경북포항),(주)알로이코어랩스,사업화지구
5964,강소(경북포항),(주)암페어머티리얼즈,사업화지구
5965,강소(경북포항),(주)에이치엠티,사업화지구
5966,강소(경북포항),(주)에코에스엠,사업화지구
5967,강소(경북포항),(주)에프씨아이,사업화지구
5968,강소(경북포항),(주)엠에스테크놀로지,사업화지구
5969,강소(경북포항),(주)투디엠,사업화지구
5970,강소(경북포항),(주)팜스텍,사업화지구
5971,강소(경북포항),(주)푸른기술에너지,사업화지구
5972,강소(경북포항),(주)플로우에너지,사업화지구
5973,강소(경북포항),(주)햅스,사업화지구
5974,강소(경북포항),SK이노베이션(주),사업화지구
5975,강소(경북포항),서보텍,사업화지구
5976,강소(경북포항),위드로봇(주),사업화지구
5977,강소(경북포항),이다웰(주),사업화지구
5978,강소(경북포항),자비스옵틱스,사업화지구
5979,강소(경북포항),주식회사 샤이닝마블,사업화지구
5980,강소(경북포항),주식회사 세찬,사업화지구
5981,강소(경북포항),주식회사 시아,사업화지구
5982,강소(경북포항),주식회사 아이티,사업화지구
5983,강소(경북포항),주식회사 에콤환경,사업화지구
5984,강소(경북포항),주식회사 웨이브디,사업화지구
5985,강소(경북포항),주식회사 이롭,사업화지구
5986,강소(경북포항),주식회사 케이대응로봇 포항지사,사업화지구
5987,강소(경북포항),주식회사 히어디엘,사업화지구
5988,강소(경북포항),지멘스헬시니어스(주),사업화지구
5989,강소(경북포항),필즈엔지니어링(주),사업화지구
5990,강소(경북포항),(사)한국방사능분석협회,기술상용화지구
5991,강소(경북포항),(주)넥스젠파워,기술상용화지구
5992,강소(경북포항),(주)마이다스에이치앤티,기술상용화지구
5993,강소(경북포항),(주)모이모션,기술상용화지구
5994,강소(경북포항),(주)보다,기술상용화지구
5995,강소(경북포항),(주)슈퍼아이콘,기술상용화지구
5996,강소(경북포항),(주)시그마포토닉스,기술상용화지구
5997,강소(경북포항),(주)씨바이오멕스,기술상용화지구
5998,강소(경북포항),(주)에스에프로보틱스,기술상용화지구
5999,강소(경북포항),(주)에이아이클라우드,기술상용화지구
6000,강소(경북포항),(주)엠케이브이,기술상용화지구
6001,강소(경북포항),(주)엠티에프씨,기술상용화지구
6002,강소(경북포항),(주)예스파워테크닉스,기술상용화지구
6003,강소(경북포항),(주)오대,기술상용화지구
6004,강소(경북포항),(주)우로테스트,기술상용화지구
6005,강소(경북포항),(주)유투메드텍,기술상용화지구
6006,강소(경북포항),(주)인투스,기술상용화지구
6007,강소(경북포항),(주)카본엔,기술상용화지구
6008,강소(경북포항),(주)크라운기술지주,기술상용화지구
6009,강소(경북포항),(주)패러데이오투,기술상용화지구
6010,강소(경북포항),(주)프렘투,기술상용화지구
6011,강소(경북포항),(주)하바랩,기술상용화지구
6012,강소(경북포항),(주)할크,기술상용화지구
6013,강소(경북포항),(주)헤세드바이오,기술상용화지구
6014,강소(경북포항),그래핀스퀘어(주),기술상용화지구
6015,강소(경북포항),디메피아,기술상용화지구
6016,강소(경북포항),디자인인텔리전스랩,기술상용화지구
6017,강소(경북포항),마이크로어낼리시스 (주),기술상용화지구
6018,강소(경북포항),망고슬래브주식회사,기술상용화지구
6019,강소(경북포항),모빌리전트 주식회사,기술상용화지구
6020,강소(경북포항),믹앤멕 주식회사,기술상용화지구
6021,강소(경북포항),비오전스,기술상용화지구
6022,강소(경북포항),셀로이드,기술상용화지구
6023,강소(경북포항),알파그래핀(주),기술상용화지구
6024,강소(경북포항),에스엔텔주식회사,기술상용화지구
6025,강소(경북포항),에이아이포펫,기술상용화지구
6026,강소(경북포항),에이치로보틱스(주),기술상용화지구
6027,강소(경북포항),에이치메딕기어 주식회사,기술상용화지구
6028,강소(경북포항),엔씨스퀘어,기술상용화지구
6029,강소(경북포항),원소프트다임,기술상용화지구
6030,강소(경북포항),이에스알,기술상용화지구
6031,강소(경북포항),이옴텍,기술상용화지구
6032,강소(경북포항),조화로운기술(주),기술상용화지구
6033,강소(경북포항),주식회사 네오퍼스,기술상용화지구
6034,강소(경북포항),주식회사 노브메타파마,기술상용화지구
6035,강소(경북포항),주식회사 리스트벤처,기술상용화지구
6036,강소(경북포항),주식회사 보인앤컴퍼니,기술상용화지구
6037,강소(경북포항),주식회사 비루트랩,기술상용화지구
6038,강소(경북포항),주식회사 비컨,기술상용화지구
6039,강소(경북포항),주식회사 스페바이오,기술상용화지구
6040,강소(경북포항),주식회사 싸이오,기술상용화지구
6041,강소(경북포항),주식회사 아르케,기술상용화지구
6042,강소(경북포항),주식회사 아이제스트,기술상용화지구
6043,강소(경북포항),주식회사 엠디엡투스,기술상용화지구
6044,강소(경북포항),주식회사 위츠,기술상용화지구
6045,강소(경북포항),주식회사 카멜바이오사이언스,기술상용화지구
6046,강소(경북포항),주식회사 크림,기술상용화지구
6047,강소(경북포항),주식회사 토브앤바나,기술상용화지구
6048,강소(경북포항),주식회사 티센바이오팜,기술상용화지구
